Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Prob Mov00,Prob Mov01,Prob Mov02,Prob Mov03,Prob Mov04
-0.7135,-0.0335,8.9028,-0.004,0.0021,0.0354,27.3682,Mov00,Mov00,0.973594,0.007381,0.007777,0.005799,0.005448
-0.7147,-0.0395,8.9028,-0.004,0.0019,0.0357,27.3741,Mov00,Mov00,0.973754,0.007319,0.007707,0.005781,0.005438
-0.7111,-0.0383,8.8897,-0.004,0.0013,0.0354,27.3682,Mov00,Mov00,0.97351,0.007363,0.007783,0.005835,0.005509
-0.7135,-0.0347,8.8945,-0.004,0.0013,0.0354,27.3682,Mov00,Mov00,0.973577,0.007335,0.007774,0.005823,0.00549
-0.7171,-0.0347,8.9028,-0.004,0.0016,0.0354,27.3771,Mov00,Mov00,0.973664,0.007329,0.007751,0.005803,0.005453
-0.7171,-0.0359,8.8933,-0.004,0.0016,0.0354,27.38,Mov00,Mov00,0.973532,0.007368,0.007785,0.005835,0.00548
-0.7099,-0.0347,8.8933,-0.004,0.0019,0.036,27.3771,Mov00,Mov00,0.973738,0.007295,0.007719,0.005787,0.005461
-0.7063,-0.0371,8.8933,-0.0043,0.0019,0.0357,27.38,Mov00,Mov00,0.97349,0.007375,0.00779,0.005827,0.005519
-0.7123,-0.0395,8.9016,-0.0043,0.0013,0.0354,27.3771,Mov00,Mov00,0.973555,0.007343,0.007769,0.005824,0.005508
-0.7051,-0.0335,8.9112,-0.0043,0.0019,0.0354,27.3829,Mov00,Mov00,0.973611,0.007348,0.007773,0.005783,0.005484
-0.7135,-0.0323,8.9112,-0.0037,0.0019,0.0357,27.38,Mov00,Mov00,0.973985,0.007248,0.007661,0.005725,0.005381
-0.7099,-0.0371,8.9004,-0.0037,0.0016,0.0354,27.3829,Mov00,Mov00,0.973746,0.007324,0.00772,0.005772,0.005439
-0.7111,-0.0347,8.9076,-0.0037,0.0016,0.0357,27.38,Mov00,Mov00,0.973967,0.007242,0.007658,0.005732,0.005402
-0.7075,-0.0419,8.904,-0.0043,0.0019,0.0357,27.3859,Mov00,Mov00,0.973643,0.007346,0.007734,0.005792,0.005485
-0.6991,-0.0311,8.91,-0.004,0.0019,0.0357,27.38,Mov00,Mov00,0.973831,0.007277,0.007709,0.005732,0.00545
-0.7051,-0.0335,8.8957,-0.004,0.0019,0.0357,27.3829,Mov00,Mov00,0.973642,0.007334,0.007756,0.00579,0.005478
-0.7087,-0.0323,8.9028,-0.0043,0.0019,0.036,27.38,Mov00,Mov00,0.973745,0.007276,0.007725,0.005781,0.005473
-0.7135,-0.0347,8.9088,-0.004,0.0016,0.036,27.3741,Mov00,Mov00,0.973987,0.00721,0.007647,0.00574,0.005416
-0.7075,-0.0347,8.8957,-0.004,0.0016,0.0357,27.38,Mov00,Mov00,0.973678,0.00731,0.007741,0.005792,0.005479
-0.7051,-0.0347,8.8861,-0.0043,0.0013,0.0357,27.3771,Mov00,Mov00,0.973453,0.007342,0.007805,0.005846,0.005554
-0.7051,-0.0347,8.8957,-0.004,0.0016,0.0357,27.3682,Mov00,Mov00,0.973675,0.007311,0.007742,0.005788,0.005484
-0.7063,-0.0263,8.8957,-0.004,0.0016,0.036,27.3682,Mov00,Mov00,0.973794,0.00724,0.007725,0.005773,0.005468
-0.7099,-0.0323,8.8933,-0.004,0.0016,0.0357,27.3741,Mov00,Mov00,0.973646,0.007312,0.007757,0.005805,0.005481
-0.7195,-0.0275,8.8909,-0.004,0.0016,0.036,27.3682,Mov00,Mov00,0.973744,0.007256,0.007736,0.00581,0.005454
-0.7159,-0.0251,8.8969,-0.004,0.0016,0.036,27.3653,Mov00,Mov00,0.973821,0.007229,0.007721,0.005785,0.005445
-0.7063,-0.0263,8.9004,-0.004,0.0016,0.036,27.3653,Mov00,Mov00,0.97386,0.007222,0.007706,0.005757,0.005455
-0.7099,-0.0359,8.9052,-0.004,0.0016,0.036,27.3653,Mov00,Mov00,0.973935,0.007228,0.007658,0.005746,0.005433
-0.7123,-0.0347,8.9004,-0.0043,0.0013,0.036,27.3682,Mov00,Mov00,0.973782,0.007237,0.007705,0.005792,0.005484
-0.7123,-0.0347,8.9112,-0.0043,0.0016,0.0357,27.3653,Mov00,Mov00,0.973775,0.007273,0.007715,0.005775,0.005461
-0.7159,-0.0299,8.916,-0.0043,0.0013,0.0354,27.3653,Mov00,Mov00,0.973752,0.007264,0.007741,0.005783,0.005461
-0.7099,-0.0371,8.91,-0.0045,0.0013,0.0354,27.3565,Mov00,Mov00,0.973545,0.007329,0.007781,0.005819,0.005526
-0.7135,-0.0347,8.9112,-0.0045,0.0013,0.0352,27.3653,Mov00,Mov00,0.97344,0.007367,0.007824,0.00584,0.005529
-0.7159,-0.0371,8.9064,-0.0045,0.0016,0.0352,27.3682,Mov00,Mov00,0.973345,0.007417,0.007845,0.005861,0.005532
-0.7171,-0.0407,8.8945,-0.0045,0.0013,0.0352,27.3624,Mov00,Mov00,0.973214,0.007444,0.00787,0.005902,0.00557
-0.7123,-0.0383,8.8897,-0.0043,0.0016,0.0352,27.3624,Mov00,Mov00,0.973231,0.007462,0.007872,0.005885,0.005551
-0.7075,-0.0395,8.8813,-0.004,0.0019,0.0357,27.3712,Mov00,Mov00,0.973449,0.007403,0.007793,0.005842,0.005514
-0.7099,-0.0323,8.8729,-0.004,0.0013,0.0354,27.3712,Mov00,Mov00,0.973272,0.007411,0.007867,0.00589,0.00556
-0.7027,-0.0275,8.8861,-0.004,0.0013,0.0354,27.3712,Mov00,Mov00,0.973445,0.007351,0.007832,0.005834,0.005538
-0.7099,-0.0251,8.8957,-0.004,0.0021,0.0354,27.3712,Mov00,Mov00,0.973486,0.007387,0.007832,0.005818,0.005477
-0.7135,-0.0263,8.8957,-0.0035,0.0019,0.0354,27.3712,Mov00,Mov00,0.973767,0.007317,0.007743,0.005769,0.005404
-0.723,-0.0287,8.8969,-0.0035,0.0016,0.0354,27.3712,Mov00,Mov00,0.973828,0.007289,0.007718,0.005779,0.005386
-0.7159,-0.0335,8.8873,-0.004,0.0016,0.0354,27.3682,Mov00,Mov00,0.973447,0.007385,0.007816,0.005853,0.0055
-0.7111,-0.0371,8.8957,-0.0043,0.0016,0.0354,27.3682,Mov00,Mov00,0.973437,0.007387,0.00781,0.005844,0.005522
-0.7135,-0.0407,8.8981,-0.0043,0.0016,0.0352,27.3712,Mov00,Mov00,0.97335,0.007436,0.007831,0.005858,0.005524
-0.7159,-0.0335,8.8861,-0.004,0.0011,0.0354,27.3712,Mov00,Mov00,0.973495,0.007335,0.007799,0.005854,0.005516
-0.7183,-0.0323,8.9016,-0.004,0.0013,0.0354,27.3741,Mov00,Mov00,0.97368,0.0073,0.007752,0.005807,0.00546
-0.7135,-0.0275,8.9148,-0.004,0.0013,0.0354,27.3712,Mov00,Mov00,0.973853,0.007241,0.007717,0.005756,0.005433
-0.7123,-0.0227,8.9052,-0.004,0.0011,0.0357,27.3712,Mov00,Mov00,0.973872,0.00719,0.007717,0.005766,0.005455
-0.7183,-0.0239,8.904,-0.0043,0.0013,0.0354,27.3741,Mov00,Mov00,0.973586,0.007292,0.007804,0.005827,0.00549
-0.7075,-0.0239,8.9004,-0.004,0.0013,0.0354,27.3771,Mov00,Mov00,0.973647,0.007287,0.007785,0.005794,0.005487
-0.7147,-0.0239,8.9028,-0.004,0.0013,0.0357,27.3741,Mov00,Mov00,0.97381,0.007227,0.007732,0.00578,0.005451
-0.7075,-0.0263,8.8909,-0.004,0.0013,0.0357,27.3771,Mov00,Mov00,0.973639,0.00728,0.007774,0.005808,0.0055
-0.7015,-0.0323,8.8981,-0.004,0.0019,0.0352,27.3771,Mov00,Mov00,0.973423,0.007423,0.007834,0.005813,0.005507
-0.7015,-0.0371,8.8897,-0.0045,0.0016,0.0357,27.3712,Mov00,Mov00,0.973344,0.007386,0.007832,0.005857,0.005582
-0.7135,-0.0419,8.8921,-0.0043,0.0016,0.0357,27.3741,Mov00,Mov00,0.973516,0.007362,0.007768,0.005841,0.005513
-0.7039,-0.0431,8.8897,-0.004,0.0019,0.036,27.38,Mov00,Mov00,0.973686,0.007332,0.007709,0.005789,0.005483
-0.7075,-0.0455,8.8909,-0.0045,0.0016,0.036,27.3741,Mov00,Mov00,0.973496,0.007351,0.007758,0.005844,0.005551
-0.7111,-0.0431,8.9016,-0.0043,0.0016,0.0357,27.3682,Mov00,Mov00,0.973647,0.00733,0.007728,0.005805,0.00549
-0.7123,-0.0467,8.8957,-0.004,0.0016,0.0357,27.3682,Mov00,Mov00,0.973689,0.007339,0.007704,0.0058,0.005469
-0.7087,-0.0419,8.8981,-0.0043,0.0016,0.0357,27.3653,Mov00,Mov00,0.973594,0.007341,0.007746,0.005813,0.005506
-0.7123,-0.0383,8.91,-0.0043,0.0016,0.036,27.3712,Mov00,Mov00,0.973883,0.007238,0.007668,0.005761,0.00545
-0.7087,-0.0419,8.9052,-0.0043,0.0008,0.0357,27.3712,Mov00,Mov00,0.973789,0.007235,0.007687,0.005785,0.005504
-0.7111,-0.0407,8.9028,-0.0045,0.0008,0.0354,27.3712,Mov00,Mov00,0.973513,0.007312,0.007776,0.005842,0.005556
-0.7051,-0.0419,8.8969,-0.0043,0.0013,0.0352,27.3682,Mov00,Mov00,0.973358,0.00742,0.007824,0.005847,0.005551
-0.7063,-0.0467,8.8957,-0.0043,0.0013,0.0354,27.3712,Mov00,Mov00,0.973469,0.007386,0.007773,0.005834,0.005538
-0.7087,-0.0311,8.8909,-0.0043,0.0013,0.0354,27.3771,Mov00,Mov00,0.973397,0.007363,0.007837,0.005855,0.005547
-0.7147,-0.0311,8.8969,-0.0043,0.0011,0.0354,27.3741,Mov00,Mov00,0.973519,0.007312,0.007801,0.005843,0.005524
-0.7207,-0.0323,8.8897,-0.0043,0.0013,0.0357,27.3741,Mov00,Mov00,0.973518,0.007317,0.007793,0.00586,0.005511
-0.7207,-0.0311,8.8861,-0.0045,0.0019,0.0352,27.38,Mov00,Mov00,0.973028,0.007504,0.007953,0.00594,0.005574
-0.7171,-0.0335,8.8909,-0.0043,0.0019,0.0352,27.3771,Mov00,Mov00,0.973217,0.00747,0.007891,0.00589,0.005531
-0.7135,-0.0359,8.9028,-0.0043,0.0019,0.0352,27.3712,Mov00,Mov00,0.973382,0.007433,0.007838,0.005844,0.005505
-0.7135,-0.0431,8.916,-0.0048,0.0021,0.0354,27.3712,Mov00,Mov00,0.973414,0.007424,0.007807,0.005836,0.005519
-0.7207,-0.0407,8.9028,-0.0043,0.0019,0.0354,27.3771,Mov00,Mov00,0.973516,0.007393,0.007779,0.005837,0.005475
-0.7183,-0.0431,8.9004,-0.004,0.0019,0.0352,27.38,Mov00,Mov00,0.97348,0.007436,0.007787,0.005832,0.005465
-0.7195,-0.0407,8.8921,-0.004,0.0019,0.0352,27.3771,Mov00,Mov00,0.973364,0.007461,0.007827,0.005862,0.005486
-0.7171,-0.0383,8.8933,-0.004,0.0016,0.0352,27.3741,Mov00,Mov00,0.973409,0.007424,0.007819,0.005853,0.005494
-0.7183,-0.0359,8.8909,-0.0037,0.0013,0.0354,27.3741,Mov00,Mov00,0.973655,0.007327,0.007747,0.005816,0.005454
-0.7195,-0.0395,8.8873,-0.0035,0.0016,0.0354,27.3771,Mov00,Mov00,0.973698,0.007354,0.007724,0.005804,0.00542
-0.7195,-0.0431,8.9004,-0.0037,0.0013,0.0354,27.3741,Mov00,Mov00,0.973792,0.00731,0.007688,0.005786,0.005424
-0.7147,-0.0347,8.91,-0.004,0.0019,0.0354,27.3712,Mov00,Mov00,0.973728,0.00733,0.007735,0.005776,0.005432
-0.7159,-0.0323,8.8992,-0.004,0.0016,0.0357,27.3741,Mov00,Mov00,0.973735,0.007287,0.007731,0.005794,0.005452
-0.7135,-0.0359,8.8969,-0.004,0.0016,0.0357,27.3682,Mov00,Mov00,0.973701,0.007306,0.007731,0.005798,0.005463
-0.7159,-0.0311,8.9004,-0.0045,0.0016,0.0354,27.3741,Mov00,Mov00,0.973382,0.007374,0.007845,0.005863,0.005535
-0.7207,-0.0395,8.91,-0.004,0.0016,0.0354,27.3771,Mov00,Mov00,0.973769,0.007313,0.007708,0.005784,0.005425
-0.7207,-0.0359,8.8981,-0.004,0.0016,0.0354,27.3712,Mov00,Mov00,0.973602,0.007349,0.007765,0.005825,0.005459
-0.7195,-0.0335,8.9016,-0.0043,0.0013,0.0357,27.3712,Mov00,Mov00,0.973683,0.007276,0.007743,0.005818,0.00548
-0.7207,-0.0347,8.91,-0.004,0.0011,0.0357,27.3712,Mov00,Mov00,0.973953,0.007199,0.00766,0.005764,0.005424
-0.7171,-0.0311,8.916,-0.004,0.0011,0.0357,27.3741,Mov00,Mov00,0.974029,0.00717,0.007649,0.005738,0.005414
-0.7147,-0.0371,8.9112,-0.0043,0.0013,0.036,27.3771,Mov00,Mov00,0.973934,0.007203,0.007656,0.00576,0.005448
-0.7171,-0.0371,8.9076,-0.0043,0.0011,0.0357,27.3741,Mov00,Mov00,0.973797,0.007238,0.0077,0.005792,0.005474
-0.7195,-0.0323,8.8957,-0.0043,0.0013,0.0352,27.3712,Mov00,Mov00,0.973352,0.007394,0.007853,0.005875,0.005525
-0.7207,-0.0335,8.904,-0.004,0.0013,0.0349,27.3712,Mov00,Mov00,0.973469,0.007393,0.007822,0.00584,0.005476
-0.7159,-0.0359,8.9064,-0.0043,0.0013,0.0352,27.3682,Mov00,Mov00,0.9735,0.007364,0.007802,0.005833,0.005502
-0.7147,-0.0371,8.9148,-0.004,0.0016,0.0357,27.3712,Mov00,Mov00,0.973949,0.007243,0.007658,0.00574,0.00541
-0.7171,-0.0407,8.91,-0.0037,0.0016,0.0352,27.3712,Mov00,Mov00,0.973764,0.007345,0.007711,0.00577,0.005411
-0.7159,-0.0311,8.9064,-0.004,0.0013,0.0352,27.38,Mov00,Mov00,0.973619,0.00733,0.007779,0.005806,0.005466
-0.7111,-0.0335,8.8909,-0.0043,0.0013,0.0354,27.38,Mov00,Mov00,0.973401,0.007369,0.007829,0.005859,0.005542
-0.7087,-0.0287,8.8945,-0.0045,0.0016,0.0354,27.3829,Mov00,Mov00,0.97329,0.007393,0.007878,0.005872,0.005568
-0.7159,-0.0263,8.8945,-0.0043,0.0013,0.036,27.38,Mov00,Mov00,0.973699,0.007237,0.007752,0.005818,0.005494
-0.7123,-0.0275,8.904,-0.0043,0.0013,0.036,27.38,Mov00,Mov00,0.973827,0.007206,0.007713,0.00578,0.005474
-0.7087,-0.0311,8.9016,-0.0043,0.0013,0.0357,27.38,Mov00,Mov00,0.97367,0.007274,0.007754,0.0058,0.005502
-0.7075,-0.0263,8.9076,-0.0043,0.0011,0.0354,27.3741,Mov00,Mov00,0.973657,0.007262,0.007776,0.005795,0.005508
-0.7051,-0.0263,8.9016,-0.0045,0.0011,0.0357,27.3682,Mov00,Mov00,0.973573,0.007259,0.007795,0.00582,0.005553
-0.7099,-0.0359,8.9004,-0.0043,0.0008,0.0352,27.3682,Mov00,Mov00,0.973475,0.007335,0.007806,0.00584,0.005544
-0.7099,-0.0359,8.91,-0.0043,0.0013,0.0354,27.3653,Mov00,Mov00,0.973666,0.007304,0.007748,0.005792,0.00549
-0.7147,-0.0359,8.9124,-0.0043,0.0011,0.0354,27.3682,Mov00,Mov00,0.973737,0.007267,0.007727,0.005791,0.005479
-0.7087,-0.0323,8.9124,-0.0043,0.0011,0.0357,27.3712,Mov00,Mov00,0.97385,0.007211,0.007698,0.005763,0.005478
-0.7195,-0.0323,8.8969,-0.004,0.0013,0.0357,27.3712,Mov00,Mov00,0.973738,0.007268,0.007729,0.005807,0.005457
-0.723,-0.0299,8.8897,-0.0045,0.0013,0.036,27.3771,Mov00,Mov00,0.973521,0.007283,0.007794,0.005873,0.005529
-0.7242,-0.0407,8.8992,-0.0048,0.0016,0.036,27.3712,Mov00,Mov00,0.973506,0.007324,0.007771,0.005871,0.005528
-0.723,-0.0443,8.8945,-0.0045,0.0016,0.0357,27.3682,Mov00,Mov00,0.973439,0.007378,0.007785,0.005876,0.005522
-0.7207,-0.0347,8.8801,-0.0048,0.0013,0.0357,27.3712,Mov00,Mov00,0.973139,0.007404,0.007897,0.005948,0.005612
-0.7183,-0.0371,8.8837,-0.0045,0.0016,0.0357,27.3741,Mov00,Mov00,0.973279,0.007402,0.00785,0.005905,0.005564
-0.7111,-0.0383,8.8801,-0.0045,0.0021,0.036,27.3771,Mov00,Mov00,0.973281,0.007425,0.007842,0.005889,0.005562
-0.7051,-0.0347,8.8992,-0.0043,0.0021,0.0357,27.3741,Mov00,Mov00,0.973537,0.007373,0.007785,0.005806,0.005498
-0.7003,-0.0347,8.9112,-0.0037,0.0019,0.0357,27.3741,Mov00,Mov00,0.973971,0.007259,0.007658,0.005703,0.005408
-0.7135,-0.0347,8.9064,-0.0037,0.0019,0.0357,27.3741,Mov00,Mov00,0.973921,0.007272,0.007672,0.005741,0.005395
-0.7147,-0.0407,8.8981,-0.0043,0.0019,0.0357,27.3682,Mov00,Mov00,0.973567,0.007363,0.007758,0.005824,0.005487
-0.7147,-0.0407,8.9004,-0.0045,0.0019,0.0357,27.3682,Mov00,Mov00,0.973478,0.007377,0.007785,0.005844,0.005517
-0.7159,-0.0323,8.904,-0.004,0.0019,0.036,27.3712,Mov00,Mov00,0.973891,0.007247,0.007682,0.005762,0.005418
-0.7147,-0.0419,8.9064,-0.004,0.0024,0.036,27.3741,Mov00,Mov00,0.973862,0.007316,0.007666,0.005754,0.005401
-0.7123,-0.0431,8.9148,-0.0043,0.0024,0.0357,27.3771,Mov00,Mov00,0.973732,0.007361,0.007708,0.005767,0.005432
-0.7123,-0.0443,8.9184,-0.0037,0.0024,0.0357,27.3741,Mov00,Mov00,0.974023,0.007306,0.007619,0.005702,0.005351
-0.7075,-0.0395,8.9088,-0.0037,0.0024,0.0357,27.3682,Mov00,Mov00,0.973885,0.007331,0.007671,0.005726,0.005388
-0.7075,-0.0383,8.9064,-0.0035,0.0029,0.0354,27.3741,Mov00,Mov00,0.973784,0.007417,0.00771,0.005728,0.005361
-0.7123,-0.0395,8.9136,-0.0029,0.0037,0.036,27.3771,Mov00,Mov00,0.974273,0.007327,0.007556,0.005627,0.005217
-0.7195,-0.0371,8.9136,-0.0021,0.0043,0.0357,27.3712,Mov00,Mov00,0.974447,0.007354,0.007515,0.005581,0.005103
-0.7147,-0.0395,8.8981,-0.0016,0.0051,0.036,27.3741,Mov00,Mov00,0.974493,0.007406,0.007489,0.005557,0.005056
-0.7147,-0.0335,8.8992,-0.0008,0.0051,0.0357,27.3741,Mov00,Mov00,0.974736,0.007367,0.007436,0.005494,0.004967
-0.7171,-0.0359,8.9052,-0.0008,0.0056,0.0357,27.3712,Mov00,Mov00,0.974753,0.007404,0.007427,0.005481,0.004935
-0.7183,-0.0395,8.8957,-0.0008,0.0051,0.036,27.3741,Mov00,Mov00,0.974814,0.007345,0.007392,0.005493,0.004956
-0.7242,-0.0431,8.8969,-0.0005,0.0051,0.0362,27.3741,Mov00,Mov00,0.97507,0.007276,0.007302,0.005456,0.004896
-0.7254,-0.0407,8.8909,-0.0008,0.0045,0.036,27.3771,Mov00,Mov00,0.974823,0.00731,0.007384,0.005517,0.004965
-0.729,-0.0335,8.8897,-0.0016,0.004,0.036,27.3712,Mov00,Mov00,0.974524,0.007309,0.007492,0.005602,0.005073
-0.7195,-0.0335,8.904,-0.0016,0.0035,0.0362,27.3771,Mov00,Mov00,0.974888,0.007159,0.007381,0.00552,0.005052
-0.7183,-0.0431,8.8992,-0.0019,0.0035,0.036,27.3771,Mov00,Mov00,0.974592,0.007272,0.007447,0.005577,0.005113
-0.7195,-0.0407,8.9004,-0.0016,0.0032,0.0357,27.3771,Mov00,Mov00,0.974638,0.007261,0.007443,0.005565,0.005093
-0.7207,-0.0371,8.8969,-0.0024,0.0032,0.0352,27.38,Mov00,Mov00,0.973992,0.007431,0.007654,0.005694,0.005229
-0.7207,-0.0311,8.9028,-0.0027,0.0027,0.0352,27.3741,Mov00,Mov00,0.974017,0.007362,0.007664,0.005698,0.005259
-0.7219,-0.0251,8.9052,-0.0027,0.0019,0.0354,27.3771,Mov00,Mov00,0.974266,0.007209,0.0076,0.005671,0.005255
-0.7219,-0.0371,8.9028,-0.0029,0.0021,0.0354,27.3712,Mov00,Mov00,0.974088,0.007297,0.00762,0.005706,0.005289
-0.723,-0.0347,8.9004,-0.0029,0.0019,0.0352,27.3712,Mov00,Mov00,0.973966,0.007322,0.007666,0.005733,0.005313
-0.723,-0.0311,8.9076,-0.0029,0.0016,0.0354,27.3741,Mov00,Mov00,0.974216,0.007211,0.007598,0.00569,0.005286
-0.7219,-0.0335,8.8933,-0.0029,0.0013,0.0354,27.3682,Mov00,Mov00,0.974053,0.007244,0.007636,0.005734,0.005334
-0.7183,-0.0371,8.8921,-0.0032,0.0016,0.0354,27.3712,Mov00,Mov00,0.973882,0.007307,0.007677,0.00576,0.005374
-0.7207,-0.0311,8.9076,-0.0035,0.0016,0.0354,27.3682,Mov00,Mov00,0.973974,0.007256,0.00767,0.005739,0.005361
-0.7171,-0.0359,8.9004,-0.0035,0.0016,0.0354,27.3712,Mov00,Mov00,0.973874,0.007296,0.007685,0.005757,0.005388
-0.7123,-0.0335,8.8969,-0.0035,0.0013,0.0354,27.3682,Mov00,Mov00,0.973851,0.007278,0.007697,0.005759,0.005414
-0.7159,-0.0371,8.8861,-0.0035,0.0013,0.0357,27.3653,Mov00,Mov00,0.973832,0.007277,0.007685,0.005783,0.005423
-0.7135,-0.0371,8.8849,-0.0035,0.0016,0.0354,27.3653,Mov00,Mov00,0.973657,0.007358,0.007742,0.005803,0.005439
-0.7147,-0.0359,8.8933,-0.0035,0.0016,0.0354,27.3741,Mov00,Mov00,0.973773,0.007324,0.007713,0.005777,0.005413
-0.7159,-0.0431,8.8921,-0.0035,0.0013,0.0357,27.38,Mov00,Mov00,0.973917,0.00727,0.007645,0.005763,0.005406
-0.7207,-0.0419,8.8981,-0.004,0.0013,0.036,27.3712,Mov00,Mov00,0.973884,0.007239,0.007654,0.005786,0.005437
-0.7278,-0.0347,8.8957,-0.0037,0.0016,0.036,27.3653,Mov00,Mov00,0.973943,0.007231,0.007657,0.005781,0.005387
-0.7242,-0.0407,8.8909,-0.0037,0.0021,0.036,27.3653,Mov00,Mov00,0.973813,0.007319,0.00768,0.005793,0.005396
-0.7195,-0.0299,8.8933,-0.0035,0.0019,0.036,27.3712,Mov00,Mov00,0.973988,0.007235,0.007658,0.00575,0.00537
-0.7147,-0.0335,8.8981,-0.0032,0.0016,0.0357,27.3741,Mov00,Mov00,0.97408,0.007228,0.007625,0.005716,0.005351
-0.7123,-0.0335,8.8992,-0.0032,0.0013,0.0357,27.3712,Mov00,Mov00,0.974126,0.007199,0.007611,0.005707,0.005358
-0.7159,-0.0323,8.9016,-0.0035,0.0013,0.0357,27.3712,Mov00,Mov00,0.974042,0.007208,0.00764,0.005731,0.00538
-0.7147,-0.0275,8.9028,-0.0032,0.0011,0.0354,27.3712,Mov00,Mov00,0.974084,0.007192,0.007644,0.005716,0.005364
-0.7123,-0.0323,8.8957,-0.0035,0.0013,0.0357,27.3653,Mov00,Mov00,0.973956,0.007231,0.007664,0.005745,0.005404
-0.7171,-0.0287,8.8981,-0.0035,0.0013,0.0354,27.3682,Mov00,Mov00,0.97387,0.00726,0.007705,0.005764,0.005401
-0.7183,-0.0347,8.8981,-0.0035,0.0013,0.0354,27.3682,Mov00,Mov00,0.973875,0.007275,0.007687,0.005765,0.005399
-0.7219,-0.0335,8.9052,-0.0035,0.0019,0.0357,27.3565,Mov00,Mov00,0.974033,0.007248,0.007641,0.005732,0.005345
-0.7242,-0.0323,8.9172,-0.0037,0.0016,0.036,27.3565,Mov00,Mov00,0.974231,0.007148,0.007583,0.005704,0.005335
-0.7207,-0.0263,8.9088,-0.0037,0.0013,0.036,27.3565,Mov00,Mov00,0.974142,0.007138,0.007623,0.005724,0.005372
-0.723,-0.0311,8.9064,-0.0035,0.0016,0.036,27.3653,Mov00,Mov00,0.974203,0.007162,0.007592,0.005711,0.005332
-0.7207,-0.0311,8.9088,-0.0032,0.0013,0.0357,27.3653,Mov00,Mov00,0.974263,0.007155,0.007579,0.005689,0.005315
-0.7159,-0.0359,8.916,-0.0035,0.0013,0.0352,27.3624,Mov00,Mov00,0.973995,0.007262,0.007656,0.00572,0.005367
-0.7123,-0.0311,8.9064,-0.0035,0.0013,0.0352,27.3565,Mov00,Mov00,0.973858,0.007286,0.007708,0.005746,0.005402
-0.7075,-0.0263,8.904,-0.0035,0.0011,0.0352,27.3624,Mov00,Mov00,0.97385,0.007258,0.007723,0.005745,0.005425
-0.7171,-0.0311,8.9028,-0.0035,0.0011,0.0354,27.3594,Mov00,Mov00,0.973969,0.007222,0.007669,0.005746,0.005394
-0.7242,-0.0347,8.8933,-0.0032,0.0011,0.0354,27.3624,Mov00,Mov00,0.973969,0.007242,0.007657,0.005763,0.00537
-0.7302,-0.0311,8.8885,-0.0032,0.0013,0.0352,27.3624,Mov00,Mov00,0.973753,0.007324,0.007735,0.005809,0.005379
-0.7219,-0.0311,8.8885,-0.0029,0.0013,0.0354,27.3653,Mov00,Mov00,0.973987,0.007255,0.007661,0.00575,0.005347
-0.723,-0.0287,8.8992,-0.0024,0.0016,0.0354,27.3624,Mov00,Mov00,0.974339,0.007191,0.007566,0.005664,0.00524
-0.7302,-0.0299,8.8945,-0.0024,0.0013,0.0357,27.3594,Mov00,Mov00,0.974435,0.007135,0.007527,0.005672,0.005231
-0.723,-0.0239,8.9088,-0.0027,0.0011,0.0357,27.3594,Mov00,Mov00,0.97453,0.007067,0.007518,0.005639,0.005247
-0.7183,-0.0311,8.916,-0.0024,0.0008,0.0357,27.3653,Mov00,Mov00,0.974773,0.007013,0.007427,0.00558,0.005208
-0.7195,-0.0359,8.9052,-0.0027,0.0008,0.0357,27.3653,Mov00,Mov00,0.974516,0.007085,0.007488,0.005643,0.005269
-0.7111,-0.0287,8.9052,-0.0029,0.0013,0.0357,27.3624,Mov00,Mov00,0.974322,0.007143,0.007567,0.005659,0.005309
-0.7195,-0.0335,8.9004,-0.0027,0.0011,0.0354,27.3653,Mov00,Mov00,0.974299,0.00717,0.007563,0.005678,0.00529
-0.7195,-0.0287,8.9004,-0.0027,0.0008,0.0357,27.3653,Mov00,Mov00,0.974448,0.007084,0.007526,0.005659,0.005282
-0.7171,-0.0275,8.8945,-0.0027,0.0011,0.0357,27.3653,Mov00,Mov00,0.974333,0.007129,0.007563,0.005676,0.005298
-0.7111,-0.0263,8.8765,-0.0027,0.0003,0.0354,27.3624,Mov00,Mov00,0.974058,0.007164,0.007647,0.00574,0.005391
-0.7111,-0.0311,8.8945,-0.0029,0.0008,0.0354,27.3653,Mov00,Mov00,0.974121,0.007185,0.007621,0.005709,0.005365
-0.7039,-0.0323,8.8873,-0.0035,0.0011,0.0354,27.3624,Mov00,Mov00,0.973742,0.007287,0.007729,0.005776,0.005465
-0.6991,-0.0407,8.9016,-0.0035,0.0005,0.0352,27.3565,Mov00,Mov00,0.97388,0.007253,0.007671,0.005736,0.00546
-0.7015,-0.0323,8.9112,-0.0027,0.0008,0.0354,27.3624,Mov00,Mov00,0.974455,0.007108,0.007521,0.005613,0.005302
-0.7087,-0.0299,8.9172,-0.0027,0.0008,0.0357,27.3565,Mov00,Mov00,0.974661,0.007031,0.007463,0.005587,0.005258
-0.7111,-0.0275,8.9136,-0.0027,0.0008,0.0357,27.3565,Mov00,Mov00,0.974614,0.007037,0.007483,0.005603,0.005263
-0.7087,-0.0263,8.916,-0.0024,0.0008,0.0357,27.3594,Mov00,Mov00,0.97476,0.007004,0.007443,0.005565,0.005227
