Accel_x,Accel_y,Accel_z,w_x,w_y,w_z,Temp,Category
9.97,0.05,-0.3,-0.01,-0.0,0.03,27.37,Mov04
9.97,0.04,-0.31,-0.0,-0.0,0.03,27.36,Mov04
9.98,0.06,-0.31,0.01,-0.01,0.04,27.37,Mov04
10.01,0.07,-0.3,0.01,-0.01,0.04,27.37,Mov04
10.05,0.12,-0.29,0.0,-0.01,0.04,27.37,Mov04
10.05,0.14,-0.27,-0.0,-0.01,0.03,27.37,Mov04
10.02,0.14,-0.27,-0.01,0.0,0.03,27.37,Mov04
10.03,0.11,-0.29,-0.02,0.01,0.02,27.37,Mov04
10.04,0.08,-0.32,-0.01,0.01,0.03,27.37,Mov04
10.06,0.05,-0.32,-0.01,0.0,0.03,27.37,Mov04
10.03,0.05,-0.3,-0.0,-0.0,0.04,27.37,Mov04
10.01,0.1,-0.28,0.0,-0.0,0.05,27.38,Mov04
10.01,0.11,-0.27,-0.0,0.0,0.05,27.37,Mov04
9.99,0.11,-0.27,-0.0,0.0,0.04,27.37,Mov04
9.98,0.1,-0.28,-0.01,0.01,0.04,27.37,Mov04
9.98,0.08,-0.3,-0.01,0.01,0.04,27.37,Mov04
10.02,0.05,-0.32,-0.0,0.0,0.03,27.37,Mov04
10.07,0.06,-0.31,0.0,-0.0,0.04,27.37,Mov04
10.05,0.08,-0.27,0.01,-0.01,0.04,27.37,Mov04
10.03,0.12,-0.26,0.0,-0.01,0.04,27.37,Mov04
10.03,0.13,-0.27,-0.0,-0.0,0.04,27.37,Mov04
10.03,0.12,-0.29,-0.01,0.0,0.04,27.37,Mov04
9.99,0.09,-0.3,-0.01,0.01,0.04,27.37,Mov04
10.0,0.07,-0.31,-0.01,0.01,0.04,27.37,Mov04
10.04,0.07,-0.32,0.0,0.0,0.05,27.37,Mov04
10.05,0.08,-0.3,0.01,-0.0,0.05,27.37,Mov04
10.01,0.12,-0.29,0.01,-0.0,0.05,27.37,Mov04
9.98,0.11,-0.26,-0.0,-0.0,0.04,27.36,Mov04
9.97,0.09,-0.28,-0.01,0.0,0.03,27.37,Mov04
10.01,0.05,-0.28,-0.01,0.0,0.03,27.37,Mov04
10.03,0.04,-0.29,-0.01,-0.0,0.03,27.37,Mov04
10.06,0.06,-0.31,-0.0,-0.0,0.04,27.37,Mov04
10.04,0.11,-0.29,0.0,-0.0,0.04,27.37,Mov04
10.03,0.14,-0.28,-0.0,-0.0,0.04,27.38,Mov04
10.01,0.11,-0.28,-0.01,0.0,0.03,27.38,Mov04
10.02,0.09,-0.29,-0.01,0.01,0.02,27.38,Mov04
10.04,0.05,-0.3,-0.01,0.0,0.02,27.38,Mov04
9.99,0.06,-0.3,-0.01,0.0,0.03,27.38,Mov04
10.01,0.06,-0.3,-0.01,0.0,0.03,27.37,Mov04
10.03,0.07,-0.32,-0.0,0.0,0.03,27.37,Mov04
10.03,0.1,-0.29,0.0,0.0,0.04,27.37,Mov04
10.02,0.11,-0.28,-0.0,0.0,0.04,27.37,Mov04
10.04,0.1,-0.29,-0.0,0.0,0.03,27.37,Mov04
10.07,0.09,-0.29,-0.0,0.0,0.03,27.37,Mov04
10.05,0.09,-0.29,-0.01,-0.0,0.03,27.37,Mov04
10.0,0.08,-0.28,-0.0,-0.0,0.03,27.37,Mov04
9.99,0.09,-0.27,-0.0,-0.0,0.03,27.37,Mov04
9.99,0.07,-0.29,-0.0,-0.0,0.03,27.37,Mov04
10.0,0.08,-0.28,-0.01,-0.0,0.03,27.37,Mov04
9.99,0.1,-0.28,-0.01,-0.0,0.03,27.37,Mov04
10.05,0.1,-0.3,-0.01,-0.0,0.03,27.37,Mov04
10.09,0.1,-0.32,-0.01,-0.0,0.03,27.38,Mov04
10.08,0.09,-0.31,-0.01,-0.0,0.04,27.39,Mov04
10.01,0.09,-0.31,-0.01,0.0,0.04,27.38,Mov04
9.98,0.1,-0.29,-0.01,0.0,0.04,27.38,Mov04
9.99,0.09,-0.3,-0.01,0.0,0.03,27.38,Mov04
10.01,0.06,-0.3,-0.01,0.0,0.03,27.37,Mov04
10.01,0.07,-0.3,-0.0,-0.0,0.03,27.37,Mov04
10.02,0.11,-0.3,0.0,-0.01,0.03,27.37,Mov04
10.04,0.12,-0.3,-0.0,-0.01,0.03,27.38,Mov04
10.05,0.12,-0.29,-0.0,-0.0,0.03,27.38,Mov04
10.06,0.09,-0.28,-0.01,-0.0,0.03,27.38,Mov04
10.03,0.06,-0.27,-0.01,0.0,0.03,27.37,Mov04
10.04,0.06,-0.28,-0.0,-0.0,0.04,27.37,Mov04
10.02,0.07,-0.28,-0.0,-0.0,0.04,27.38,Mov04
9.98,0.1,-0.29,0.0,-0.01,0.04,27.37,Mov04
10.0,0.14,-0.3,-0.0,-0.0,0.03,27.38,Mov04
10.04,0.11,-0.31,-0.0,-0.0,0.03,27.38,Mov04
10.05,0.1,-0.31,-0.0,-0.01,0.02,27.37,Mov04
10.04,0.08,-0.3,-0.0,-0.01,0.02,27.38,Mov04
10.06,0.08,-0.3,-0.0,-0.01,0.03,27.38,Mov04
10.04,0.12,-0.28,0.0,-0.01,0.03,27.38,Mov04
9.99,0.13,-0.27,0.0,-0.0,0.04,27.37,Mov04
9.98,0.13,-0.28,-0.0,0.0,0.04,27.38,Mov04
10.01,0.1,-0.29,-0.0,0.0,0.04,27.38,Mov04
10.03,0.08,-0.31,-0.0,0.0,0.04,27.38,Mov04
10.03,0.08,-0.31,-0.0,-0.0,0.04,27.37,Mov04
10.0,0.09,-0.31,-0.0,-0.0,0.03,27.37,Mov04
10.02,0.11,-0.31,-0.0,-0.0,0.03,27.37,Mov04
10.04,0.11,-0.31,-0.0,-0.0,0.03,27.37,Mov04
10.01,0.14,-0.31,-0.01,0.0,0.03,27.37,Mov04
10.02,0.12,-0.3,-0.01,0.01,0.03,27.37,Mov04
10.07,0.1,-0.32,-0.01,0.01,0.03,27.37,Mov04
10.04,0.08,-0.32,-0.01,0.0,0.04,27.37,Mov04
10.01,0.07,-0.31,-0.0,-0.0,0.04,27.38,Mov04
10.02,0.06,-0.3,-0.0,-0.0,0.04,27.38,Mov04
10.02,0.11,-0.29,-0.0,-0.0,0.04,27.38,Mov04
10.01,0.13,-0.3,-0.01,-0.0,0.04,27.38,Mov04
10.0,0.11,-0.31,-0.01,0.0,0.03,27.37,Mov04
10.02,0.13,-0.31,-0.01,0.0,0.03,27.37,Mov04
10.01,0.11,-0.3,-0.01,0.0,0.03,27.37,Mov04
10.0,0.1,-0.3,-0.01,0.0,0.03,27.37,Mov04
10.02,0.09,-0.31,-0.0,-0.0,0.03,27.37,Mov04
10.07,0.1,-0.32,-0.0,-0.0,0.03,27.37,Mov04
10.08,0.12,-0.34,-0.0,-0.01,0.04,27.37,Mov04
10.04,0.13,-0.31,-0.0,-0.0,0.04,27.38,Mov04
9.99,0.13,-0.31,-0.01,0.01,0.04,27.39,Mov04
9.97,0.12,-0.3,-0.01,0.01,0.03,27.39,Mov04
9.96,0.09,-0.3,-0.01,0.01,0.03,27.38,Mov04
9.99,0.08,-0.31,-0.01,0.0,0.02,27.39,Mov04
10.02,0.09,-0.33,-0.0,-0.01,0.02,27.39,Mov04
10.07,0.1,-0.34,0.0,-0.01,0.03,27.38,Mov04
10.06,0.11,-0.32,-0.0,-0.01,0.03,27.38,Mov04
10.05,0.15,-0.3,-0.0,-0.01,0.04,27.37,Mov04
10.03,0.17,-0.28,-0.01,0.0,0.04,27.37,Mov04
10.03,0.13,-0.29,-0.01,0.01,0.04,27.37,Mov04
10.01,0.08,-0.3,-0.01,0.01,0.05,27.37,Mov04
10.0,0.08,-0.31,-0.0,0.01,0.05,27.37,Mov04
10.0,0.1,-0.31,-0.0,-0.0,0.05,27.37,Mov04
10.0,0.1,-0.31,-0.0,-0.0,0.04,27.37,Mov04
10.0,0.11,-0.32,-0.01,-0.0,0.04,27.37,Mov04
10.0,0.1,-0.32,-0.01,0.0,0.03,27.37,Mov04
10.04,0.11,-0.31,-0.01,0.01,0.03,27.37,Mov04
10.07,0.08,-0.32,-0.01,0.01,0.03,27.37,Mov04
10.11,0.08,-0.32,0.0,-0.0,0.05,27.38,Mov04
10.07,0.12,-0.3,0.0,-0.01,0.05,27.38,Mov04
10.01,0.12,-0.27,-0.0,-0.0,0.05,27.38,Mov04
9.99,0.1,-0.27,-0.01,0.0,0.04,27.38,Mov04
9.97,0.1,-0.31,-0.01,0.01,0.04,27.38,Mov04
10.0,0.09,-0.33,-0.01,0.0,0.03,27.38,Mov04
10.05,0.08,-0.35,-0.0,-0.0,0.04,27.38,Mov04
10.05,0.11,-0.33,0.0,-0.01,0.04,27.38,Mov04
10.0,0.15,-0.29,0.0,-0.0,0.04,27.39,Mov04
9.99,0.13,-0.28,-0.0,0.0,0.04,27.38,Mov04
9.96,0.11,-0.28,-0.01,0.01,0.04,27.37,Mov04
9.98,0.1,-0.29,-0.01,0.01,0.03,27.37,Mov04
10.04,0.08,-0.32,-0.01,0.01,0.03,27.38,Mov04
10.08,0.08,-0.34,-0.01,0.0,0.04,27.38,Mov04
10.1,0.12,-0.31,-0.0,-0.0,0.04,27.38,Mov04
10.06,0.14,-0.3,-0.0,-0.0,0.04,27.38,Mov04
10.03,0.15,-0.27,-0.0,0.0,0.04,27.38,Mov04
10.0,0.13,-0.27,-0.01,0.01,0.04,27.39,Mov04
9.96,0.09,-0.28,-0.01,0.01,0.03,27.39,Mov04
9.96,0.06,-0.31,-0.01,0.01,0.03,27.39,Mov04
10.02,0.04,-0.34,-0.01,0.0,0.03,27.39,Mov04
10.05,0.07,-0.36,0.0,-0.01,0.04,27.39,Mov04
10.06,0.13,-0.32,0.0,-0.01,0.04,27.39,Mov04
10.07,0.15,-0.3,0.0,-0.0,0.04,27.39,Mov04
10.08,0.15,-0.27,-0.0,0.0,0.04,27.39,Mov04
10.04,0.13,-0.27,-0.01,0.01,0.04,27.38,Mov04
9.99,0.07,-0.27,-0.01,0.01,0.04,27.38,Mov04
9.99,0.05,-0.3,-0.01,0.01,0.03,27.38,Mov04
9.99,0.05,-0.32,-0.01,0.01,0.03,27.38,Mov04
10.0,0.06,-0.33,-0.0,-0.0,0.03,27.37,Mov04
10.01,0.1,-0.33,0.0,-0.01,0.03,27.38,Mov04
10.05,0.13,-0.32,0.0,-0.01,0.03,27.37,Mov04
10.06,0.14,-0.28,0.0,-0.0,0.03,27.37,Mov04
10.05,0.13,-0.26,-0.0,0.0,0.04,27.37,Mov04
10.01,0.12,-0.27,-0.01,0.01,0.03,27.38,Mov04
10.01,0.09,-0.29,-0.01,0.01,0.03,27.38,Mov04
10.03,0.07,-0.32,-0.01,0.01,0.03,27.38,Mov04
10.03,0.06,-0.33,-0.01,0.0,0.03,27.38,Mov04
10.04,0.08,-0.31,-0.0,-0.0,0.04,27.39,Mov04
10.03,0.11,-0.29,0.0,-0.01,0.04,27.38,Mov04
10.03,0.13,-0.27,-0.0,-0.0,0.04,27.38,Mov04
10.04,0.14,-0.28,-0.0,0.0,0.04,27.38,Mov04
10.04,0.12,-0.29,-0.01,0.0,0.04,27.38,Mov04
10.04,0.1,-0.3,-0.01,0.01,0.04,27.38,Mov04
10.04,0.1,-0.3,-0.01,0.01,0.04,27.38,Mov04
10.05,0.08,-0.3,-0.0,0.0,0.04,27.38,Mov04
10.04,0.09,-0.28,-0.0,0.0,0.04,27.38,Mov04
9.99,0.08,-0.27,-0.01,0.0,0.03,27.37,Mov04
9.97,0.07,-0.28,-0.01,0.0,0.03,27.37,Mov04
10.01,0.06,-0.28,-0.0,0.01,0.04,27.37,Mov04
10.03,0.08,-0.3,-0.0,0.0,0.04,27.37,Mov04
10.03,0.1,-0.28,-0.0,-0.0,0.04,27.37,Mov04
10.03,0.11,-0.27,-0.0,-0.0,0.04,27.37,Mov04
10.05,0.12,-0.28,-0.01,-0.0,0.04,27.37,Mov04
10.01,0.1,-0.3,-0.01,0.0,0.03,27.38,Mov04
10.0,0.09,-0.31,-0.01,0.0,0.03,27.37,Mov04
10.01,0.07,-0.31,-0.01,0.0,0.03,27.37,Mov04
10.0,0.06,-0.29,-0.0,-0.0,0.03,27.37,Mov04
10.02,0.08,-0.28,-0.0,-0.0,0.03,27.38,Mov04
10.03,0.08,-0.28,-0.0,-0.01,0.03,27.37,Mov04
10.04,0.08,-0.27,-0.0,-0.0,0.04,27.37,Mov04
10.08,0.11,-0.3,-0.0,-0.0,0.04,27.38,Mov04
10.08,0.11,-0.31,-0.0,-0.0,0.04,27.38,Mov04
10.03,0.13,-0.29,-0.0,-0.0,0.04,27.38,Mov04
9.96,0.12,-0.28,-0.0,0.0,0.03,27.38,Mov04
9.94,0.11,-0.28,-0.01,0.0,0.03,27.37,Mov04
9.97,0.09,-0.3,-0.01,-0.0,0.02,27.37,Mov04
9.99,0.07,-0.33,-0.01,-0.0,0.02,27.37,Mov04
10.05,0.08,-0.34,-0.0,-0.01,0.03,27.37,Mov04
10.07,0.11,-0.31,0.0,-0.01,0.04,27.37,Mov04
-0.66,0.0,8.89,-0.01,0.0,0.03,27.42,Mov00
-0.66,0.0,8.88,-0.01,0.0,0.03,27.42,Mov00
-0.65,0.01,8.89,-0.0,0.0,0.03,27.42,Mov00
-0.65,-0.0,8.89,-0.0,0.0,0.03,27.42,Mov00
-0.66,0.0,8.9,-0.0,0.0,0.03,27.42,Mov00
-0.67,0.01,8.89,-0.0,0.0,0.03,27.42,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.03,27.41,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.03,27.41,Mov00
-0.65,0.01,8.88,-0.0,0.0,0.03,27.41,Mov00
-0.65,0.0,8.89,-0.0,0.0,0.03,27.42,Mov00
-0.65,0.01,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.86,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.67,-0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.86,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.0,8.89,-0.0,-0.0,0.04,27.42,Mov00
-0.67,-0.0,8.89,-0.0,0.0,0.04,27.42,Mov00
-0.67,0.0,8.9,-0.0,0.0,0.04,27.42,Mov00
-0.67,0.0,8.88,-0.0,-0.0,0.04,27.42,Mov00
-0.67,-0.0,8.89,-0.0,0.0,0.04,27.42,Mov00
-0.67,0.0,8.89,-0.0,0.0,0.04,27.42,Mov00
-0.67,-0.0,8.89,-0.0,-0.0,0.04,27.42,Mov00
-0.66,0.0,8.88,-0.0,-0.0,0.04,27.41,Mov00
-0.66,0.01,8.87,-0.0,-0.0,0.04,27.41,Mov00
-0.65,-0.0,8.86,-0.0,-0.0,0.04,27.42,Mov00
-0.65,-0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.65,-0.02,8.85,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.02,8.84,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.0,8.88,-0.0,-0.0,0.04,27.41,Mov00
-0.66,0.01,8.86,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.89,-0.0,-0.0,0.04,27.4,Mov00
-0.65,0.01,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.02,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.65,-0.0,8.88,-0.0,-0.0,0.04,27.4,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.01,8.9,-0.0,-0.0,0.04,27.41,Mov00
-0.65,0.02,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.39,Mov00
-0.67,-0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,-0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.01,8.87,-0.0,-0.0,0.04,27.41,Mov00
-0.65,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.01,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.67,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.67,0.01,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.67,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.67,-0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.67,-0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.9,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.89,-0.0,0.0,0.04,27.42,Mov00
-0.65,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.64,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,-0.0,8.88,-0.0,-0.0,0.04,27.41,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.65,0.01,8.89,-0.0,0.0,0.04,27.42,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.01,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.01,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.67,-0.0,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,-0.01,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,-0.0,8.89,-0.0,0.0,0.03,27.41,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.67,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.89,-0.01,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.88,-0.01,0.0,0.04,27.4,Mov00
-0.67,-0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.67,-0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.67,-0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.67,-0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,-0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.65,-0.01,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.65,-0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,-0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.9,-0.0,0.0,0.04,27.41,Mov00
-0.65,-0.0,8.9,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.67,-0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.67,0.0,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.67,-0.0,8.87,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.67,0.01,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,-0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,-0.0,8.89,-0.0,0.0,0.04,27.42,Mov00
-0.66,0.0,8.89,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.67,0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.67,0.01,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.66,0.01,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.0,8.88,-0.0,0.0,0.04,27.41,Mov00
-0.65,0.01,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.01,8.88,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.65,0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
-0.66,0.0,8.87,-0.0,0.0,0.04,27.4,Mov00
