Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Resultado Inferencia
-1.2378,0.0215,8.8681,-0.0048,0.0,0.036,28.6624,Mov00,Mov00,0.996094
-1.2366,0.0215,8.8789,-0.0048,0.0003,0.036,28.6565,Mov00,Mov00,0.996094
-1.2306,0.0227,8.8741,-0.0048,0.0,0.036,28.6535,Mov00,Mov00,0.996094
-1.2306,0.0251,8.8777,-0.0048,-0.0003,0.0357,28.6506,Mov00,Mov00,0.996094
-1.2318,0.0215,8.8645,-0.0048,-0.0003,0.036,28.6506,Mov00,Mov00,0.996094
-1.2402,0.0227,8.8669,-0.0051,0.0,0.036,28.6565,Mov00,Mov00,0.996094
-1.2426,0.0251,8.8669,-0.0048,0.0,0.036,28.6506,Mov00,Mov00,0.996094
-1.2366,0.0227,8.8621,-0.0048,0.0005,0.0357,28.6506,Mov00,Mov00,0.996094
-1.239,0.0263,8.8777,-0.0045,0.0008,0.0357,28.6506,Mov00,Mov00,0.996094
-1.239,0.0192,8.8897,-0.0043,0.0008,0.0354,28.6506,Mov00,Mov00,0.996094
-1.239,0.0144,8.8873,-0.0045,0.0008,0.0354,28.6565,Mov00,Mov00,0.996094
-1.2366,0.0168,8.8765,-0.0043,0.0005,0.0354,28.6624,Mov00,Mov00,0.996094
-1.239,0.0215,8.8765,-0.0043,0.0003,0.0354,28.6682,Mov00,Mov00,0.996094
-1.239,0.0275,8.8705,-0.0043,0.0,0.0357,28.6624,Mov00,Mov00,0.996094
-1.2402,0.0251,8.8777,-0.004,0.0003,0.0357,28.6653,Mov00,Mov00,0.996094
-1.2438,0.0204,8.8717,-0.0043,0.0003,0.0357,28.6653,Mov00,Mov00,0.996094
-1.2366,0.0215,8.8645,-0.0045,0.0005,0.036,28.6653,Mov00,Mov00,0.996094
-1.2366,0.0168,8.8657,-0.0048,0.0,0.036,28.6653,Mov00,Mov00,0.996094
-1.2378,0.018,8.8633,-0.0048,0.0,0.036,28.6624,Mov00,Mov00,0.996094
-1.2378,0.0215,8.8705,-0.0051,0.0,0.036,28.6624,Mov00,Mov00,0.996094
-1.2426,0.0215,8.8717,-0.0051,0.0003,0.0357,28.6624,Mov00,Mov00,0.996094
-1.2438,0.018,8.8645,-0.0045,0.0003,0.0357,28.6594,Mov00,Mov00,0.996094
-1.2414,0.0168,8.8585,-0.0048,0.0005,0.0357,28.6653,Mov00,Mov00,0.996094
-1.2402,0.0215,8.8669,-0.0045,0.0005,0.0357,28.6682,Mov00,Mov00,0.996094
-1.233,0.0215,8.8562,-0.0045,0.0003,0.0357,28.6624,Mov00,Mov00,0.996094
-1.2354,0.0132,8.855,-0.0045,0.0005,0.0357,28.6594,Mov00,Mov00,0.996094
-1.2318,0.0168,8.855,-0.0043,0.0003,0.036,28.6565,Mov00,Mov00,0.996094
-1.233,0.0192,8.8645,-0.0043,0.0003,0.036,28.6506,Mov00,Mov00,0.996094
-1.239,0.018,8.8621,-0.0043,0.0003,0.0362,28.6506,Mov00,Mov00,0.996094
-1.2318,0.0204,8.8645,-0.0048,0.0003,0.036,28.6506,Mov00,Mov00,0.996094
-1.2354,0.0239,8.8693,-0.0048,0.0003,0.0357,28.6535,Mov00,Mov00,0.996094
-1.239,0.0239,8.8729,-0.0045,0.0003,0.0357,28.6565,Mov00,Mov00,0.996094
-1.2438,0.0227,8.8705,-0.0045,0.0003,0.0357,28.6594,Mov02,Mov00,0.996094
-1.2414,0.0204,8.8717,-0.0045,-0.0003,0.0354,28.6624,Mov02,Mov00,0.996094
-1.245,0.0227,8.8633,-0.0048,0.0005,0.0354,28.6565,Mov02,Mov00,0.996094
-1.245,0.0227,8.8609,-0.0045,0.0003,0.0354,28.6565,Mov02,Mov00,0.996094
-1.2474,0.0263,8.8645,-0.0048,0.0003,0.0352,28.6594,Mov02,Mov00,0.996094
-1.2402,0.0239,8.8681,-0.0051,0.0003,0.0354,28.6594,Mov02,Mov00,0.996094
-1.245,0.0132,8.8693,-0.0051,0.0005,0.0352,28.6624,Mov02,Mov00,0.996094
-1.239,0.0108,8.8633,-0.0051,0.0005,0.0354,28.6565,Mov02,Mov00,0.996094
-1.2438,0.018,8.8538,-0.0051,0.0005,0.0357,28.6565,Mov02,Mov00,0.996094
-1.2378,0.0215,8.8573,-0.0045,0.0005,0.0357,28.6535,Mov02,Mov00,0.996094
-1.239,0.0192,8.8645,-0.0045,0.0003,0.0354,28.6565,Mov02,Mov00,0.996094
-1.2378,0.0132,8.8681,-0.0045,0.0,0.036,28.6594,Mov02,Mov00,0.996094
-1.2342,0.0192,8.8741,-0.0048,0.0003,0.036,28.6565,Mov02,Mov00,0.996094
-1.2378,0.018,8.8777,-0.0051,0.0003,0.0357,28.6624,Mov02,Mov00,0.996094
-1.239,0.0132,8.8693,-0.0048,0.0003,0.036,28.6594,Mov02,Mov00,0.996094
-1.2438,0.0156,8.8717,-0.0048,0.0005,0.0362,28.6565,Mov02,Mov00,0.996094
-1.2522,0.0204,8.8741,-0.0048,0.0005,0.0362,28.6594,Mov02,Mov00,0.996094
-1.251,0.0168,8.8633,-0.0051,0.0005,0.0362,28.6594,Mov02,Mov00,0.996094
-1.2486,0.0192,8.8681,-0.0051,0.0,0.0362,28.6624,Mov02,Mov00,0.996094
-1.2438,0.0156,8.8777,-0.0051,0.0,0.0357,28.6653,Mov02,Mov00,0.996094
-1.245,0.0144,8.8825,-0.0048,0.0005,0.0357,28.6624,Mov02,Mov00,0.996094
-1.251,0.0132,8.8777,-0.0053,0.0008,0.0357,28.6565,Mov02,Mov00,0.996094
-1.2462,0.0168,8.8717,-0.0053,0.0008,0.036,28.6565,Mov02,Mov00,0.996094
-1.245,0.0192,8.8813,-0.0051,0.0011,0.036,28.6594,Mov02,Mov00,0.996094
-1.2438,0.0144,8.8729,-0.0051,0.0008,0.036,28.6594,Mov02,Mov00,0.996094
-1.2438,0.0132,8.8849,-0.0051,0.0005,0.0362,28.6594,Mov02,Mov00,0.996094
-1.2366,0.0227,8.8789,-0.0051,0.0,0.0362,28.6624,Mov02,Mov00,0.996094
-1.239,0.0215,8.8765,-0.0048,0.0,0.036,28.6594,Mov02,Mov00,0.996094
-1.245,0.0168,8.8825,-0.0045,-0.0003,0.036,28.6594,Mov02,Mov00,0.996094
-1.2426,0.0168,8.8669,-0.004,0.0,0.036,28.6624,Mov02,Mov00,0.996094
-1.245,0.0096,8.8693,-0.004,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.239,0.012,8.8669,-0.004,0.0,0.0357,28.6682,Mov02,Mov00,0.996094
-1.239,0.0096,8.8621,-0.004,0.0005,0.0357,28.6624,Mov02,Mov00,0.996094
-1.2378,0.0144,8.8645,-0.0045,0.0003,0.0354,28.6624,Mov02,Mov00,0.996094
-1.2402,0.018,8.8681,-0.0048,0.0,0.0357,28.6624,Mov02,Mov00,0.996094
-1.2378,0.0168,8.8693,-0.0045,0.0,0.036,28.6653,Mov02,Mov00,0.996094
-1.2366,0.0215,8.8813,-0.0045,-0.0003,0.036,28.6624,Mov02,Mov00,0.996094
-1.2438,0.018,8.8813,-0.0045,0.0003,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2474,0.0204,8.8837,-0.0045,0.0,0.036,28.6653,Mov02,Mov00,0.996094
-1.2426,0.0204,8.8777,-0.0048,0.0005,0.0357,28.6682,Mov02,Mov00,0.996094
-1.245,0.0251,8.8777,-0.0045,0.0005,0.0354,28.6712,Mov02,Mov00,0.996094
-1.2378,0.0263,8.8657,-0.0048,0.0011,0.0354,28.6741,Mov02,Mov00,0.996094
-1.2378,0.0144,8.8681,-0.0051,0.0005,0.0354,28.6712,Mov02,Mov00,0.996094
-1.2378,0.0156,8.8633,-0.0051,0.0005,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2342,0.0192,8.8633,-0.0051,0.0005,0.036,28.6741,Mov02,Mov00,0.996094
-1.233,0.0132,8.8609,-0.0051,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2402,0.0132,8.8681,-0.0045,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2462,0.0192,8.8609,-0.0045,0.0003,0.0362,28.6741,Mov02,Mov00,0.996094
-1.2414,0.018,8.8633,-0.0045,0.0005,0.036,28.6741,Mov02,Mov00,0.996094
-1.2426,0.0239,8.8609,-0.0045,0.0,0.0357,28.6624,Mov02,Mov00,0.996094
-1.2438,0.0215,8.8681,-0.0048,0.0003,0.036,28.6594,Mov02,Mov00,0.996094
-1.2438,0.0156,8.8729,-0.0043,0.0003,0.036,28.6565,Mov02,Mov00,0.996094
-1.2378,0.012,8.8717,-0.0043,-0.0003,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2366,0.006,8.8693,-0.004,-0.0005,0.036,28.6653,Mov02,Mov00,0.996094
-1.2378,0.0132,8.8717,-0.0037,-0.0003,0.036,28.6653,Mov02,Mov00,0.996094
-1.2318,0.0192,8.8801,-0.004,0.0003,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2378,0.0215,8.8741,-0.0043,0.0,0.036,28.6653,Mov02,Mov00,0.996094
-1.2318,0.0239,8.8753,-0.0043,0.0,0.0357,28.6624,Mov02,Mov00,0.996094
-1.233,0.0239,8.8717,-0.0045,0.0005,0.036,28.6624,Mov02,Mov00,0.996094
-1.2378,0.018,8.8645,-0.0045,0.0003,0.036,28.6653,Mov02,Mov00,0.996094
-1.239,0.012,8.8657,-0.0045,0.0,0.0354,28.6624,Mov02,Mov00,0.996094
-1.2378,0.0156,8.8765,-0.0045,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2378,0.0192,8.8729,-0.0043,0.0003,0.0354,28.6624,Mov02,Mov00,0.996094
-1.2306,0.0215,8.8765,-0.0043,0.0,0.0354,28.6594,Mov02,Mov00,0.996094
-1.233,0.0204,8.8765,-0.004,0.0,0.0352,28.6624,Mov02,Mov00,0.996094
-1.2378,0.0275,8.8777,-0.004,0.0003,0.0354,28.6594,Mov02,Mov00,0.996094
-1.2342,0.0239,8.8741,-0.004,0.0,0.0352,28.6594,Mov02,Mov00,0.996094
-1.2294,0.0204,8.8729,-0.004,0.0,0.0354,28.6624,Mov02,Mov00,0.996094
-1.2258,0.0215,8.8645,-0.0043,0.0,0.0357,28.6624,Mov02,Mov00,0.996094
-1.2258,0.0168,8.8645,-0.0043,0.0,0.036,28.6624,Mov02,Mov00,0.996094
-1.239,0.0192,8.8633,-0.0043,0.0,0.0357,28.6624,Mov02,Mov00,0.996094
-1.233,0.0215,8.8621,-0.0045,0.0003,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2294,0.0239,8.8621,-0.0043,0.0003,0.036,28.6741,Mov02,Mov00,0.996094
-1.239,0.0215,8.8573,-0.0043,0.0003,0.036,28.6712,Mov02,Mov00,0.996094
-1.2366,0.0192,8.8705,-0.0043,-0.0003,0.0365,28.6653,Mov02,Mov00,0.996094
-1.2318,0.0192,8.8621,-0.0045,0.0,0.0362,28.6594,Mov02,Mov00,0.996094
-1.239,0.0227,8.8669,-0.0045,0.0008,0.036,28.6653,Mov02,Mov00,0.996094
-1.2366,0.0215,8.8681,-0.0045,0.0008,0.036,28.6624,Mov02,Mov00,0.996094
-1.2438,0.0192,8.8705,-0.0045,0.0005,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2366,0.0192,8.8705,-0.0045,0.0008,0.0357,28.6741,Mov02,Mov00,0.996094
-1.2378,0.0239,8.8693,-0.0045,0.0005,0.0352,28.6712,Mov02,Mov00,0.996094
-1.2474,0.018,8.8681,-0.0051,0.0005,0.0357,28.6741,Mov02,Mov00,0.996094
-1.2462,0.0215,8.8741,-0.0048,0.0003,0.0354,28.6682,Mov02,Mov00,0.996094
-1.2534,0.0239,8.8657,-0.0048,0.0003,0.0357,28.6741,Mov02,Mov00,0.996094
-1.2546,0.0204,8.8633,-0.0045,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.245,0.0132,8.8597,-0.0048,0.0003,0.036,28.6682,Mov02,Mov00,0.996094
-1.2438,0.0108,8.8681,-0.0045,-0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2426,0.0132,8.8657,-0.0045,0.0,0.0357,28.6712,Mov02,Mov00,0.996094
-1.239,0.0168,8.8633,-0.0045,0.0003,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2342,0.0215,8.8621,-0.0048,0.0005,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2402,0.0192,8.8538,-0.0048,0.0,0.0357,28.6653,Mov02,Mov00,0.996094
-1.233,0.012,8.8597,-0.0048,0.0003,0.0362,28.6682,Mov02,Mov00,0.996094
-1.239,0.0132,8.8609,-0.0048,0.0003,0.0354,28.6712,Mov02,Mov00,0.996094
-1.233,0.012,8.8573,-0.0048,0.0,0.036,28.6653,Mov02,Mov00,0.996094
-1.2414,0.018,8.8585,-0.0048,0.0003,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2354,0.0156,8.8597,-0.0048,0.0005,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2354,0.0132,8.8633,-0.0048,0.0005,0.0357,28.6712,Mov02,Mov00,0.996094
-1.245,0.0204,8.8681,-0.0048,0.0003,0.0357,28.6741,Mov02,Mov00,0.996094
-1.2378,0.018,8.8681,-0.0048,0.0003,0.0352,28.6741,Mov02,Mov00,0.996094
-1.2342,0.0215,8.8741,-0.0048,0.0005,0.0354,28.68,Mov02,Mov00,0.996094
-1.2366,0.0144,8.8717,-0.0048,0.0005,0.0354,28.68,Mov02,Mov00,0.996094
-1.2318,0.0215,8.8753,-0.0048,0.0003,0.0357,28.6741,Mov02,Mov00,0.996094
-1.2306,0.0156,8.8789,-0.0048,0.0,0.0354,28.6741,Mov02,Mov00,0.996094
-1.233,0.0156,8.8765,-0.0048,0.0,0.0357,28.6741,Mov02,Mov00,0.996094
-1.239,0.012,8.8741,-0.0048,0.0,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2354,0.0204,8.8717,-0.0048,0.0,0.0357,28.6741,Mov02,Mov00,0.996094
-1.2342,0.0168,8.8657,-0.0048,0.0,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2354,0.0144,8.8621,-0.0045,0.0,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2378,0.0192,8.8681,-0.0048,-0.0003,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2402,0.0132,8.8681,-0.0045,0.0,0.036,28.6682,Mov02,Mov00,0.996094
-1.2378,0.018,8.8669,-0.0045,-0.0003,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2342,0.0168,8.8741,-0.0043,0.0,0.036,28.6682,Mov02,Mov00,0.996094
-1.2402,0.0096,8.8765,-0.0045,0.0,0.036,28.6682,Mov02,Mov00,0.996094
-1.2438,0.0084,8.8657,-0.0045,0.0003,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2426,0.0168,8.8789,-0.0045,0.0003,0.036,28.6624,Mov02,Mov00,0.996094
-1.239,0.0156,8.8765,-0.0043,0.0003,0.036,28.6624,Mov02,Mov00,0.996094
-1.2318,0.018,8.8729,-0.0043,0.0003,0.036,28.6624,Mov02,Mov00,0.996094
-1.233,0.0108,8.8729,-0.0045,0.0008,0.0357,28.6565,Mov02,Mov00,0.996094
-1.2414,0.012,8.8645,-0.0048,0.0008,0.036,28.6594,Mov02,Mov00,0.996094
-1.2402,0.0192,8.8633,-0.0048,0.0005,0.0362,28.6624,Mov02,Mov00,0.996094
-1.2402,0.0144,8.8585,-0.0043,0.0005,0.0357,28.6594,Mov02,Mov00,0.996094
-1.2354,0.018,8.8597,-0.0043,0.0005,0.0354,28.6653,Mov02,Mov00,0.996094
-1.239,0.0168,8.8573,-0.0045,0.0005,0.0357,28.6682,Mov02,Mov00,0.996094
-1.239,0.0132,8.8693,-0.0051,0.0008,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2366,0.018,8.8717,-0.0048,0.0005,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2414,0.0156,8.8681,-0.0051,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2438,0.0168,8.8657,-0.0048,0.0005,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2474,0.0168,8.8633,-0.0045,0.0005,0.0354,28.6712,Mov02,Mov00,0.996094
-1.245,0.018,8.8753,-0.0045,0.0005,0.0354,28.6624,Mov02,Mov00,0.996094
-1.245,0.0132,8.8705,-0.0045,0.0003,0.0354,28.6624,Mov02,Mov00,0.996094
-1.239,0.018,8.8633,-0.0051,0.0003,0.0354,28.6653,Mov02,Mov00,0.996094
-1.2366,0.018,8.8633,-0.0045,0.0005,0.0354,28.6712,Mov02,Mov00,0.996094
-1.2354,0.0132,8.8621,-0.0045,0.0003,0.0354,28.6682,Mov02,Mov00,0.996094
-1.2366,0.0168,8.8633,-0.0048,0.0003,0.0354,28.6682,Mov02,Mov00,0.996094
-1.2354,0.0144,8.8657,-0.0048,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2414,0.0096,8.8573,-0.0048,0.0,0.0354,28.6712,Mov02,Mov00,0.996094
-1.239,0.0096,8.8633,-0.0045,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2378,0.0251,8.8562,-0.0043,0.0003,0.0352,28.6624,Mov02,Mov00,0.996094
-1.239,0.0215,8.8645,-0.0045,0.0,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2414,0.0251,8.8597,-0.0045,0.0003,0.036,28.6594,Mov02,Mov00,0.996094
-1.2426,0.0192,8.8633,-0.0045,0.0003,0.036,28.6682,Mov02,Mov00,0.996094
-1.2354,0.018,8.8789,-0.0045,0.0005,0.036,28.6741,Mov02,Mov00,0.996094
-1.233,0.0156,8.8753,-0.0045,0.0003,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2306,0.018,8.8681,-0.0043,0.0,0.036,28.6712,Mov02,Mov00,0.996094
-1.2366,0.0168,8.8741,-0.0043,0.0003,0.0357,28.68,Mov02,Mov00,0.996094
-1.2402,0.0156,8.8693,-0.0045,0.0005,0.0357,28.6741,Mov02,Mov00,0.996094
-1.2354,0.0215,8.8633,-0.0045,0.0003,0.036,28.6741,Mov02,Mov00,0.996094
-1.2402,0.0275,8.8657,-0.0045,0.0003,0.0362,28.6712,Mov02,Mov00,0.996094
-1.2378,0.0275,8.8705,-0.0048,0.0005,0.0362,28.6682,Mov02,Mov00,0.996094
-1.2438,0.018,8.8717,-0.0045,0.0003,0.036,28.6712,Mov02,Mov00,0.996094
-1.2294,0.0132,8.8633,-0.0045,0.0008,0.036,28.6712,Mov02,Mov00,0.996094
-1.2342,0.0192,8.8705,-0.0051,0.0005,0.0357,28.6653,Mov02,Mov00,0.996094
-1.2426,0.0132,8.8669,-0.0048,0.0005,0.036,28.6565,Mov02,Mov00,0.996094
-1.245,0.0132,8.8585,-0.0051,-0.0003,0.036,28.6565,Mov02,Mov00,0.996094
-1.2402,0.0144,8.8681,-0.0048,0.0,0.0357,28.6565,Mov02,Mov00,0.996094
-1.2342,0.018,8.8681,-0.0048,0.0,0.0357,28.6565,Mov02,Mov00,0.996094
-1.239,0.0156,8.8681,-0.0048,-0.0003,0.036,28.6594,Mov02,Mov00,0.996094
-1.2378,0.0144,8.8597,-0.0048,-0.0005,0.0357,28.6594,Mov02,Mov00,0.996094
-1.2438,0.012,8.8657,-0.0045,0.0003,0.036,28.6653,Mov02,Mov00,0.996094
-1.2402,0.0168,8.8681,-0.0045,0.0003,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2354,0.0204,8.8657,-0.0048,0.0,0.0357,28.6682,Mov02,Mov00,0.996094
-1.2318,0.018,8.8633,-0.0048,0.0003,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2306,0.0192,8.8562,-0.0045,0.0005,0.0357,28.6712,Mov02,Mov00,0.996094
-1.2294,0.0144,8.8573,-0.0043,0.0003,0.036,28.6741,Mov02,Mov00,0.996094
-1.233,0.0192,8.8609,-0.0043,0.0003,0.036,28.6771,Mov02,Mov00,0.996094
-1.2366,0.0215,8.8645,-0.004,0.0008,0.036,28.6771,Mov02,Mov00,0.996094
-1.239,0.0204,8.8693,-0.0045,0.0005,0.0362,28.6741,Mov02,Mov00,0.996094
-0.1496,9.839,-1.1169,-0.0216,-0.0189,0.0336,28.7653,Mov02,Mov02,0.996094
-0.1437,9.7983,-1.1384,-0.0136,-0.032,0.049,28.7682,Mov02,Mov02,0.996094
-0.1305,9.7157,-1.1277,-0.0093,-0.0469,0.0653,28.7653,Mov02,Mov02,0.996094
-0.1209,9.6414,-1.142,-0.0085,-0.0488,0.0624,28.7682,Mov02,Mov02,0.996094
-0.1161,9.6091,-1.1528,-0.0117,-0.0317,0.044,28.7712,Mov02,Mov02,0.996094
-0.1281,9.6331,-1.142,-0.0128,-0.0064,0.0234,28.7712,Mov02,Mov02,0.996094
-0.1413,9.7037,-1.081,-0.0192,0.0128,0.0109,28.7653,Mov02,Mov02,0.996094
-0.182,9.7719,-1.0295,-0.0296,0.0176,0.0083,28.7682,Mov02,Mov02,0.996094
-0.2286,9.8222,-1.0175,-0.0298,0.0032,0.0123,28.7682,Mov02,Mov02,0.996094
-0.2466,9.8474,-1.0463,-0.0163,-0.0211,0.0242,28.7682,Mov02,Mov02,0.996094
-0.2143,9.8474,-1.063,-0.0051,-0.0333,0.0421,28.7682,Mov02,Mov02,0.996094
-0.2131,9.8186,-1.0882,0.0005,-0.0266,0.0557,28.7682,Mov02,Mov02,0.996094
-0.2286,9.7767,-1.0738,0.0008,-0.0242,0.0613,28.7682,Mov02,Mov02,0.996094
-0.1927,9.7252,-1.0546,-0.0032,-0.0341,0.0663,28.7771,Mov02,Mov02,0.996094
-0.1592,9.6798,-1.0594,-0.0093,-0.0416,0.0648,28.7771,Mov02,Mov02,0.996094
-0.1413,9.657,-1.1121,-0.0117,-0.0336,0.0533,28.7771,Mov02,Mov02,0.996094
-0.146,9.6642,-1.142,-0.0093,-0.0152,0.0386,28.7682,Mov02,Mov02,0.996094
-0.1652,9.6881,-1.1277,-0.0064,-0.0115,0.0349,28.7653,Mov02,Mov02,0.996094
-0.1437,9.7169,-1.1025,-0.0061,-0.0317,0.0437,28.7653,Mov02,Mov02,0.996094
-0.1161,9.6905,-1.1109,-0.0085,-0.0541,0.0536,28.7712,Mov02,Mov02,0.996094
-0.0778,9.6618,-1.142,-0.0115,-0.0586,0.053,28.78,Mov02,Mov02,0.996094
-0.0706,9.6558,-1.1564,-0.0112,-0.0442,0.0426,28.78,Mov02,Mov02,0.996094
-0.0563,9.6438,-1.1456,-0.0104,-0.0226,0.0288,28.7771,Mov02,Mov02,0.996094
-0.0682,9.657,-1.1049,-0.0157,-0.0091,0.0155,28.7771,Mov02,Mov02,0.996094
-0.0742,9.6762,-1.1085,-0.0211,-0.0056,0.0077,28.7712,Mov02,Mov02,0.996094
-0.1006,9.6857,-1.1109,-0.0216,-0.0035,0.0037,28.7741,Mov02,Mov02,0.996094
-0.1389,9.7061,-1.1145,-0.0192,-0.0043,0.0011,28.7771,Mov02,Mov02,0.996094
-0.1652,9.7492,-1.1277,-0.0149,-0.0115,0.0027,28.7741,Mov02,Mov02,0.996094
-0.1784,9.815,-1.1181,-0.0061,-0.0171,0.0101,28.7771,Mov02,Mov02,0.996094
-0.1568,9.9,-1.1013,0.0016,-0.0115,0.0189,28.78,Mov02,Mov02,0.996094
-0.1389,9.9395,-1.0451,0.0032,-0.008,0.0405,28.7829,Mov02,Mov02,0.996094
-0.1257,9.8809,-1.0151,-0.0035,-0.0187,0.0658,28.7829,Mov02,Mov02,0.996094
-0.1197,9.7707,-1.0235,-0.0131,-0.0376,0.0805,28.78,Mov02,Mov02,0.996094
-0.0862,9.681,-1.0858,-0.0203,-0.0525,0.0813,28.78,Mov02,Mov02,0.996094
-0.0491,9.6139,-1.154,-0.0168,-0.037,0.069,28.7771,Mov02,Mov02,0.996094
-0.0622,9.6283,-1.1696,-0.0088,0.0051,0.048,28.7771,Mov02,Mov02,0.996094
-0.1077,9.6881,-1.1121,0.0051,0.0362,0.0306,28.78,Mov02,Mov02,0.996094
-0.1341,9.7516,-0.9864,0.0109,0.0277,0.0309,28.7771,Mov02,Mov02,0.996094
-0.1329,9.7887,-0.9625,0.0035,-0.0061,0.0445,28.7771,Mov02,Mov02,0.996094
-0.1173,9.7767,-1.008,-0.0037,-0.0261,0.0597,28.78,Mov02,Mov02,0.996094
-0.1185,9.7336,-1.069,-0.0035,-0.0205,0.0608,28.7741,Mov02,Mov02,0.996094
-0.1233,9.7372,-1.1013,0.0016,-0.0141,0.0586,28.7771,Mov02,Mov02,0.996094
-0.1317,9.7528,-1.136,0.0083,-0.0248,0.064,28.78,Mov02,Mov02,0.996094
-0.097,9.7241,-1.1779,0.0115,-0.0394,0.0714,28.78,Mov02,Mov02,0.996094
-0.0754,9.6977,-1.2007,0.0096,-0.0298,0.0671,28.78,Mov02,Mov02,0.996094
-0.0934,9.6774,-1.2091,0.0109,-0.0075,0.0554,28.78,Mov02,Mov02,0.996094
-0.1161,9.6845,-1.1672,0.0133,0.0051,0.0424,28.78,Mov02,Mov02,0.996094
-0.1257,9.7336,-1.1109,0.0088,0.0035,0.0357,28.7829,Mov02,Mov02,0.996094
-0.1425,9.8294,-1.0918,-0.0005,-0.0027,0.0418,28.7829,Mov02,Mov02,0.996094
-0.1401,9.8976,-1.0882,-0.0075,-0.0027,0.0589,28.7859,Mov02,Mov02,0.996094
-0.1544,9.9192,-1.0882,-0.0061,0.0088,0.0746,28.7829,Mov02,Mov02,0.996094
-0.1604,9.9036,-1.0678,0.0,0.0147,0.0901,28.7771,Mov02,Mov02,0.996094
-0.152,9.8078,-1.0594,0.004,0.0021,0.105,28.7771,Mov02,Mov02,0.996094
-0.1137,9.6642,-1.0918,0.0037,-0.0187,0.1108,28.7771,Mov02,Mov02,0.996094
-0.0694,9.5421,-1.1265,-0.0029,-0.0338,0.1026,28.7771,Mov02,Mov02,0.996094
-0.0575,9.5002,-1.1744,-0.0104,-0.0333,0.0818,28.7771,Mov02,Mov02,0.996094
-0.0455,9.5002,-1.2079,-0.0171,-0.016,0.0528,28.7829,Mov02,Mov02,0.996094
-0.0323,9.5289,-1.1935,-0.0163,0.0072,0.0248,28.7771,Mov02,Mov02,0.996094
-0.0455,9.6343,-1.1408,-0.0088,0.0341,0.0008,28.7771,Mov02,Mov02,0.996094
-0.0527,9.7528,-1.0834,0.0008,0.0552,-0.0112,28.7771,Mov02,Mov02,0.996094
-0.0694,9.8533,-0.9996,0.0027,0.0528,-0.0032,28.7712,Mov02,Mov02,0.996094
-0.0946,9.8749,-0.9924,0.0021,0.0282,0.0133,28.7741,Mov02,Mov02,0.996094
-0.0958,9.8497,-1.0439,0.0016,-0.0101,0.0354,28.78,Mov02,Mov02,0.996094
-0.0718,9.7983,-1.1253,-0.0013,-0.025,0.0453,28.7859,Mov02,Mov02,0.996094
-0.0754,9.7839,-1.154,-0.0024,-0.0035,0.0424,28.7829,Mov02,Mov02,0.996094
-0.0994,9.8162,-1.1157,0.0,0.0314,0.0378,28.7859,Mov02,Mov02,0.996094
-0.1317,9.8617,-1.0199,0.0037,0.0514,0.0405,28.7888,Mov02,Mov02,0.996094
-0.1604,9.8749,-0.9445,0.0027,0.04,0.0536,28.7888,Mov02,Mov02,0.996094
-0.1796,9.8617,-0.9708,0.0016,0.0083,0.0709,28.7859,Mov02,Mov02,0.996094
-0.1484,9.8294,-1.0379,0.0011,-0.0269,0.0866,28.7859,Mov02,Mov02,0.996094
-0.0994,9.7695,-1.1468,-0.0003,-0.048,0.0949,28.7859,Mov02,Mov02,0.996094
-0.0467,9.7085,-1.2641,0.0019,-0.0482,0.0951,28.7829,Mov02,Mov02,0.996094
